numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
61976;20210609150000;101570;110;3;160;8.600000;298.150000;293.850000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101480;mq;mq;-120;mq;297.150000;mq;301.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20210609150000;101860;100;3;130;8.500000;295.250000;287.850000;63;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101710;mq;mq;-140;mq;mq;mq;mq;mq;mq;mq;13.900000;13.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20210609150000;102410;80;1;270;1.700000;284.550000;281.050000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102060;mq;mq;300;mq;283.050000;mq;288.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;1.000000;1.000000;1.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20210609150000;101410;130;6;310;13.000000;283.450000;282.050000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99650;mq;mq;-670;mq;282.050000;mq;288.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20210609150000;100300;-160;8;330;9.300000;280.450000;277.050000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99940;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;11.800000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20210609150000;101140;-10;8;40;3.100000;283.950000;280.250000;78;15000;3;2;2;100;7;4500;30;23;mq;101060;mq;mq;640;mq;mq;mq;mq;283.050000;mq;mq;4.100000;4.500000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;3;4500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20210609150000;101760;90;1;80;8.600000;302.850000;297.250000;72;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101440;mq;mq;40;mq;297.150000;mq;303.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20210609150000;101830;70;0;60;5.300000;302.150000;296.350000;71;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101320;mq;mq;-30;mq;299.350000;mq;302.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20210609150000;101800;100;2;110;6.300000;301.250000;296.850000;77;22490;mq;mq;mq;mq;mq;mq;mq;mq;mq;101710;mq;mq;70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;0.200000;0.200000;0.200000;9.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20210609150000;101690;90;1;110;8.400000;302.650000;297.050000;72;13750;0;mq;mq;100;7;800;mq;mq;mq;101600;mq;mq;60;mq;mq;mq;mq;mq;mq;mq;11.700000;13.000000;-10;mq;mq;mq;mq;0.000000;0.600000;1.400000;1.800000;7.100000;mq;mq;mq;mq;6;mq;720;7;mq;960;8;mq;1620;mq;mq;mq;
81401;20210609150000;101360;70;0;90;1.700000;298.450000;297.550000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101300;mq;mq;180;297.350000;mq;299.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2.600000;8.600000;9.000000;9.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20210609150000;101370;20;0;140;1.500000;297.650000;297.150000;97;12140;61;mq;mq;75;3;250;mq;mq;mq;101280;mq;mq;100;mq;mq;mq;mq;299.050000;mq;mq;3.000000;3.700000;-10;mq;mq;mq;mq;4.300000;13.000000;22.900000;37.100000;53.700000;mq;mq;mq;mq;1;mq;210;3;mq;1440;5;mq;1620;mq;8;mq;
81408;20210609150000;101380;80;1;100;0.600000;298.250000;297.550000;96;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101300;mq;mq;130;mq;296.550000;mq;302.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;13.300000;13.300000;13.300000;21.600000;30.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20210609150000;101290;40;8;220;1.500000;302.250000;298.050000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100090;mq;mq;60;mq;296.350000;mq;304.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.400000;0.400000;0.400000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20210609150000;99480;-150;8;200;3.600000;253.650000;246.450000;49;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98910;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20210609180000;102220;30;3;290;6.000000;292.350000;285.350000;64;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101370;mq;mq;-110;286.050000;mq;298.750000;mq;294.850000;mq;mq;8.300000;9.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20210609180000;102100;-70;6;270;2.500000;298.650000;284.450000;41;19210;0;mq;mq;mq;0;mq;mq;mq;mq;101560;mq;mq;-100;289.250000;mq;299.550000;mq;289.750000;mq;mq;4.600000;6.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20210609180000;102310;-50;6;210;4.100000;289.750000;285.850000;78;16000;1;0;mq;40;3;2500;30;28;10;102200;mq;mq;-40;287.450000;mq;291.050000;mq;mq;mq;mq;5.600000;6.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;3;2500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20210609180000;102340;10;3;10;3.300000;291.250000;281.750000;54;35250;0;mq;mq;mq;0;mq;mq;mq;mq;101540;mq;mq;30;287.850000;mq;294.250000;mq;290.050000;mq;mq;5.200000;6.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20210609180000;102200;20;1;350;3.100000;293.650000;288.850000;74;40810;0;mq;mq;mq;1;2250;mq;mq;mq;100420;mq;mq;-90;289.950000;mq;299.750000;mq;288.650000;mq;mq;4.900000;4.900000;-10;mq;0.000000;mq;mq;0.000000;1.200000;1.200000;1.200000;1.200000;mq;mq;mq;mq;1;mq;2340;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20210609180000;102110;0;4;340;3.500000;296.250000;286.750000;55;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101010;mq;mq;0;289.450000;mq;298.850000;mq;294.550000;mq;mq;4.900000;6.400000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20210609180000;102410;-20;5;260;3.700000;291.450000;288.150000;81;49490;0;mq;mq;100;8;450;mq;mq;mq;101250;mq;mq;40;286.450000;mq;292.750000;mq;289.250000;mq;mq;5.900000;6.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;7;mq;390;8;mq;1290;mq;mq;mq;mq;mq;mq;
07117;20210609180000;102370;-30;6;260;3.600000;289.950000;288.150000;89;10000;2;1;1;100;8;450;36;25;60;101680;mq;mq;mq;285.350000;mq;293.450000;mq;mq;mq;mq;mq;7.700000;-10;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20210609180000;102240;-20;5;360;4.300000;295.050000;285.050000;53;22230;0;mq;mq;mq;0;mq;mq;mq;mq;101810;mq;mq;80;286.550000;mq;298.450000;mq;287.850000;mq;mq;7.100000;9.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20210609180000;102160;20;3;360;4.800000;295.950000;289.250000;66;20000;0;mq;mq;mq;0;mq;mq;mq;mq;100480;mq;mq;-20;288.650000;mq;300.250000;mq;290.350000;mq;mq;7.800000;7.800000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20210609180000;102110;-30;5;330;0.700000;298.350000;284.850000;43;20000;1;2;2;60;3;2250;31;20;11;101070;mq;mq;-60;291.750000;mq;300.650000;mq;mq;mq;mq;3.200000;6.800000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;8;2000;4;0;7500;mq;mq;mq;mq;mq;mq;
07168;20210609180000;102090;0;5;330;3.700000;298.350000;285.550000;45;20000;0;mq;mq;mq;1;450;mq;mq;mq;100730;mq;mq;-30;290.350000;mq;299.950000;mq;291.650000;mq;mq;5.200000;6.700000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;480;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20210609180000;102030;-10;5;260;1.900000;295.650000;288.750000;65;32340;0;mq;mq;100;8;3060;mq;mq;mq;98110;mq;mq;-20;287.850000;mq;298.150000;mq;291.050000;mq;mq;2.900000;5.700000;-10;mq;mq;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;0.400000;mq;mq;mq;mq;7;mq;3060;8;mq;3900;mq;9;mq;mq;mq;mq;
07190;20210609180000;102040;60;1;240;2.100000;294.050000;291.050000;83;14860;0;mq;mq;90;7;1750;mq;mq;mq;100280;mq;mq;30;290.750000;mq;300.550000;mq;291.550000;mq;mq;3.100000;5.400000;-10;1;0.000000;mq;mq;0.000000;9.600000;9.800000;9.800000;9.800000;mq;mq;mq;mq;2;mq;1860;3;mq;2820;6;mq;3660;mq;9;mq;
07207;20210609180000;102390;-60;6;300;5.300000;291.350000;288.750000;85;15000;mq;mq;mq;60;1;150;36;20;11;101880;mq;mq;70;288.750000;mq;292.650000;mq;mq;mq;mq;9.000000;9.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;1;7;150;3;0;7000;mq;mq;mq;mq;mq;mq;
07222;20210609180000;102240;-20;5;270;5.100000;294.250000;283.450000;50;27000;0;mq;mq;mq;0;mq;mq;mq;mq;101930;mq;mq;50;286.550000;mq;299.450000;mq;286.550000;mq;mq;7.700000;7.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20210609180000;102090;-60;6;100;2.000000;298.050000;288.950000;57;34810;0;mq;mq;mq;4;1750;mq;mq;mq;100800;mq;mq;-60;290.150000;mq;300.350000;mq;291.350000;mq;mq;2.800000;3.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;1980;4;mq;2280;mq;mq;mq;mq;mq;mq;
07255;20210609180000;102090;-20;7;360;2.700000;299.350000;284.250000;39;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100190;mq;mq;-20;288.750000;mq;300.350000;mq;296.350000;mq;mq;4.800000;5.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20210609180000;102070;20;3;340;2.700000;295.550000;289.350000;68;48930;0;mq;mq;mq;1;2940;mq;mq;mq;99530;mq;mq;0;291.050000;mq;299.350000;mq;293.150000;mq;mq;4.500000;5.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;1;mq;2940;mq;9;mq;mq;mq;mq;mq;mq;mq;
07299;20210609180000;102090;110;3;110;2.000000;293.750000;287.450000;67;34480;0;2;2;90;7;3360;mq;mq;mq;98930;mq;mq;120;290.250000;mq;297.750000;mq;291.650000;mq;mq;5.100000;5.100000;-10;0;0.000000;mq;mq;0.000000;-0.100000;0.200000;0.200000;mq;mq;mq;mq;mq;5;mq;3360;5;mq;4680;7;mq;5880;mq;mq;mq;
07314;20210609180000;102320;-90;6;300;5.000000;291.750000;288.250000;80;18000;3;2;mq;60;2;800;39;24;10;102050;mq;mq;120;290.650000;mq;293.650000;mq;mq;mq;mq;6.900000;8.600000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;3;3000;1;9;800;mq;mq;mq;mq;mq;mq;
07335;20210609180000;102140;-20;6;50;3.100000;296.050000;287.350000;58;57070;0;mq;mq;100;8;2250;mq;mq;mq;100750;mq;mq;20;291.250000;mq;301.150000;mq;291.950000;mq;mq;5.100000;6.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;2220;mq;8;mq;mq;mq;mq;mq;mq;mq;
07434;20210609180000;102080;-40;6;360;1.800000;297.150000;283.450000;42;23210;0;mq;mq;mq;0;mq;mq;mq;mq;97500;mq;mq;20;288.450000;mq;298.050000;mq;289.350000;mq;mq;3.400000;6.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20210609180000;102010;10;3;350;5.700000;297.850000;283.350000;40;25000;0;mq;mq;mq;mq;1750;mq;mq;mq;98300;mq;mq;mq;288.850000;mq;299.750000;mq;mq;mq;mq;mq;8.200000;-10;mq;0.000000;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20210609180000;mq;30;3;50;2.600000;292.050000;285.550000;66;20000;0;mq;mq;mq;3;1750;mq;mq;mq;92640;92500;846;30;287.050000;mq;296.150000;mq;287.150000;mq;mq;5.600000;6.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;1740;3;mq;4080;mq;mq;mq;mq;mq;mq;
07481;20210609180000;102080;120;3;10;6.500000;292.850000;288.450000;76;8000;95;9;8;90;5;1250;39;29;13;99290;mq;mq;110;290.550000;mq;299.650000;mq;mq;mq;mq;10.700000;10.700000;-10;2;0.000000;0.000000;-60;1.200000;1.200000;1.200000;1.200000;1.200000;mq;mq;mq;mq;2;8;2000;3;3;2500;5;0;8000;4;9;1000;
07510;20210609180000;102230;20;3;330;6.000000;298.350000;285.550000;45;23530;0;mq;mq;mq;0;mq;mq;mq;mq;101670;mq;mq;140;292.150000;mq;302.350000;mq;290.450000;mq;mq;8.100000;9.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20210609180000;102060;-30;5;330;3.200000;298.750000;284.550000;41;20000;0;mq;mq;mq;0;mq;mq;mq;mq;99080;mq;mq;70;287.450000;mq;300.150000;mq;289.550000;mq;mq;5.900000;6.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20210609180000;101780;0;5;320;6.200000;296.250000;285.250000;50;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93850;mq;mq;50;288.950000;mq;298.550000;mq;291.350000;mq;mq;9.200000;10.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20210609180000;101820;30;3;20;4.800000;298.350000;287.750000;52;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100970;mq;mq;40;292.450000;mq;300.250000;mq;292.350000;mq;mq;8.500000;12.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20210609180000;mq;50;3;210;3.100000;293.150000;284.850000;59;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91880;mq;mq;20;mq;284.050000;mq;298.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;9.300000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20210609180000;102190;20;3;270;5.200000;297.550000;289.050000;59;34960;0;mq;mq;mq;1;1250;mq;mq;mq;101510;mq;mq;220;291.450000;mq;301.450000;mq;293.750000;mq;mq;7.600000;8.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;1170;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20210609180000;102120;-20;6;300;2.100000;297.450000;286.950000;52;26100;0;mq;mq;mq;1;1750;mq;mq;mq;97980;mq;mq;210;288.150000;mq;298.150000;mq;291.150000;mq;mq;3.500000;4.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;1800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20210609180000;102090;50;3;300;2.700000;297.750000;286.050000;48;20000;0;mq;mq;100;8;1750;mq;mq;mq;97390;mq;mq;150;287.350000;mq;299.250000;mq;289.050000;mq;mq;4.000000;5.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20210609180000;102050;10;3;320;5.500000;300.650000;285.850000;40;18900;0;mq;mq;mq;1;1750;mq;mq;mq;100340;mq;mq;100;290.150000;mq;301.850000;mq;290.650000;mq;mq;8.300000;9.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;1860;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20210609180000;101720;-40;5;230;6.700000;299.850000;287.250000;46;50000;0;mq;mq;mq;mq;mq;mq;mq;mq;101630;mq;mq;mq;294.750000;mq;303.150000;mq;mq;mq;mq;mq;9.300000;-10;mq;0.000000;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20210609180000;101660;0;5;310;7.300000;302.650000;286.850000;38;8650;0;mq;mq;mq;1;450;mq;mq;mq;101300;mq;mq;-10;294.150000;mq;304.450000;mq;298.750000;mq;mq;10.400000;12.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;480;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20210609180000;mq;mq;mq;310;2.400000;mq;mq;mq;mq;mq;6;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;4.500000;7.600000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20210609180000;101670;-70;6;330;5.100000;297.250000;287.950000;56;50000;2;2;2;60;2;mq;30;23;12;101370;mq;mq;-80;294.150000;mq;299.850000;mq;296.050000;mq;mq;7.600000;8.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.400000;mq;mq;mq;mq;2;3;4000;5;0;6500;mq;mq;mq;mq;mq;mq;
07747;20210609180000;101840;40;3;320;5.400000;303.150000;282.650000;28;54270;0;mq;mq;mq;0;mq;mq;mq;mq;101340;mq;mq;70;294.150000;mq;305.950000;mq;293.150000;mq;mq;10.000000;11.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20210609180000;101620;-10;5;190;3.400000;297.150000;291.750000;72;32040;0;mq;mq;mq;0;mq;mq;mq;mq;101520;mq;mq;-50;293.950000;mq;300.150000;mq;mq;mq;mq;5.200000;6.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20210609180000;101610;10;3;10;2.800000;296.950000;289.250000;62;35600;0;mq;mq;mq;0;mq;mq;mq;mq;101470;mq;mq;-80;295.250000;mq;302.050000;mq;294.050000;mq;mq;3.900000;5.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20210609180000;101640;150;1;mq;mq;295.450000;293.550000;89;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101590;mq;mq;-70;mq;294.550000;mq;302.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20210609180000;102070;110;1;140;3.800000;294.650000;290.650000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102000;mq;mq;-180;mq;293.950000;mq;300.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20210609180000;101670;100;1;160;6.900000;296.550000;294.050000;86;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101580;mq;mq;-130;mq;296.350000;mq;301.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20210609180000;102000;140;1;140;6.300000;294.850000;288.950000;69;13200;0;mq;mq;100;8;2250;mq;mq;mq;101850;mq;mq;-90;mq;mq;mq;mq;mq;mq;mq;8.800000;12.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;2460;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20210609180000;102420;10;0;320;2.000000;285.450000;281.750000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102070;mq;mq;280;mq;283.050000;mq;288.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;1.000000;1.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20210609180000;101310;100;6;280;18.300000;282.650000;280.550000;87;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99550;mq;mq;-780;mq;282.050000;mq;288.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20210609180000;100060;-240;5;300;9.300000;280.850000;277.050000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99700;mq;mq;mq;mq;mq;281.750000;mq;mq;mq;mq;mq;20.600000;-10;mq;mq;mq;mq;0.000000;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20210609180000;100990;-150;8;100;3.100000;285.750000;281.650000;76;15000;1;2;2;100;7;3000;30;23;mq;100910;mq;mq;540;283.950000;mq;289.750000;mq;283.050000;mq;mq;4.300000;4.800000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;3;3000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20210609180000;101630;130;8;80;8.000000;302.650000;297.050000;72;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101310;mq;mq;-10;mq;297.150000;mq;303.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20210609180000;101720;110;8;110;3.600000;302.750000;295.750000;66;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101210;mq;mq;-80;mq;299.350000;mq;304.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20210609180000;101640;-160;8;110;7.500000;303.850000;294.950000;59;24210;mq;mq;mq;mq;mq;mq;mq;mq;mq;101550;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.400000;0.600000;0.600000;9.500000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20210609180000;101560;-130;8;110;7.700000;303.550000;297.250000;69;18000;0;mq;mq;90;mq;800;mq;mq;mq;mq;mq;mq;mq;mq;297.750000;303.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
