numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07240;20210408000000;102650;-20;5;170;0.600000;274.450000;269.950000;72;10430;0;mq;mq;mq;0;mq;mq;mq;mq;101230;mq;mq;430;mq;mq;mq;mq;278.350000;mq;mq;1.200000;2.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20210408000000;102710;10;2;0;0.000000;274.250000;268.350000;65;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100620;mq;mq;550;mq;mq;mq;mq;271.850000;mq;mq;0.000000;0.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20210408000000;102760;40;1;0;0.000000;271.250000;267.450000;75;24120;0;mq;mq;mq;0;mq;mq;mq;mq;99880;mq;mq;790;mq;mq;mq;mq;277.250000;mq;mq;0.000000;1.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20210408000000;102710;40;1;160;0.900000;272.050000;268.150000;75;25950;0;mq;mq;mq;4;2250;mq;mq;mq;99270;mq;mq;980;mq;mq;mq;mq;270.950000;mq;mq;2.000000;3.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;4;mq;2460;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07314;20210408000000;102620;-10;8;60;4.100000;281.650000;272.350000;52;12000;2;0;mq;0;0;mq;30;20;10;102330;mq;mq;250;mq;mq;mq;mq;mq;mq;mq;6.700000;7.900000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20210408000000;102680;-20;7;200;0.500000;272.450000;267.850000;71;51080;0;mq;mq;mq;0;mq;mq;mq;mq;101150;mq;mq;410;mq;mq;mq;mq;273.050000;mq;mq;0.600000;1.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20210408000000;102640;-20;7;40;2.600000;276.250000;264.850000;43;60000;0;mq;mq;mq;0;mq;mq;mq;mq;97680;mq;mq;440;mq;mq;mq;mq;274.350000;mq;mq;3.100000;4.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20210408000000;mq;-10;8;230;1.900000;266.550000;262.350000;72;20000;0;mq;mq;mq;0;mq;mq;mq;mq;92730;92500;852;800;mq;mq;mq;mq;264.650000;mq;mq;2.400000;2.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20210408000000;102790;40;1;170;2.200000;275.050000;266.450000;53;40000;2;0;0;0;0;mq;30;20;10;99790;mq;mq;850;mq;mq;mq;mq;mq;mq;mq;2.400000;3.500000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20210408000000;102520;-30;8;60;1.900000;278.150000;269.850000;55;31420;0;mq;mq;mq;0;mq;mq;mq;mq;101920;mq;mq;190;mq;mq;mq;mq;267.650000;mq;mq;2.500000;2.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20210408000000;102650;10;2;110;2.600000;273.350000;266.250000;59;20000;0;mq;mq;100;8;4140;mq;mq;mq;99370;mq;mq;390;mq;mq;mq;mq;278.250000;mq;mq;3.200000;3.900000;-10;4;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;4140;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20210408000000;102670;30;0;20;1.700000;274.250000;263.650000;45;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;94030;mq;mq;780;mq;mq;mq;mq;269.650000;mq;mq;2.600000;2.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20210408000000;102700;30;1;90;2.000000;275.950000;266.250000;49;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101770;mq;mq;970;mq;mq;mq;mq;275.550000;mq;mq;2.900000;5.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20210408000000;mq;110;1;50;1.300000;270.550000;259.950000;44;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;92180;mq;mq;1270;mq;267.150000;mq;280.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20210408000000;102470;-40;7;70;0.900000;272.850000;268.050000;70;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101720;mq;mq;120;mq;mq;mq;mq;269.550000;mq;mq;1.100000;1.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20210408000000;102490;-60;8;170;1.300000;273.750000;269.650000;74;38140;0;mq;mq;mq;0;mq;mq;mq;mq;97970;mq;mq;140;mq;mq;mq;mq;277.050000;mq;mq;1.700000;1.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20210408000000;102560;-60;6;150;3.700000;275.350000;269.250000;64;20000;0;mq;mq;mq;0;mq;mq;mq;mq;97450;mq;mq;240;mq;mq;mq;mq;273.550000;mq;mq;4.700000;6.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20210408000000;102530;-40;6;60;0.700000;276.650000;270.450000;64;29770;0;mq;mq;mq;0;mq;mq;mq;mq;100660;mq;mq;310;mq;mq;mq;mq;269.950000;mq;mq;1.300000;1.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20210408000000;102500;50;3;110;1.500000;275.550000;266.450000;51;55340;0;mq;mq;mq;1;4140;mq;mq;mq;102100;mq;mq;1080;mq;mq;mq;mq;276.650000;mq;mq;2.100000;3.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4140;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20210408000000;mq;mq;mq;90;4.500000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;6.000000;6.600000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20210408000000;102480;90;1;340;4.200000;280.250000;272.550000;58;40000;2;0;0;0;0;mq;30;20;10;102160;mq;mq;1590;mq;mq;mq;mq;279.250000;mq;mq;5.500000;5.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20210408000000;102610;40;1;340;0.600000;276.150000;266.150000;48;60000;0;mq;mq;mq;0;mq;mq;mq;mq;102050;mq;mq;720;mq;mq;mq;mq;272.650000;mq;mq;1.100000;3.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20210408000000;102590;210;1;40;3.300000;274.750000;269.050000;66;60000;0;mq;mq;mq;0;mq;mq;mq;mq;102480;mq;mq;1820;mq;mq;mq;mq;274.650000;mq;mq;5.000000;5.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20210408000000;102470;180;1;230;4.200000;279.150000;265.850000;38;60000;0;mq;mq;mq;0;mq;mq;mq;mq;102320;mq;mq;1630;mq;mq;mq;mq;272.550000;mq;mq;6.400000;6.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20210408000000;101140;200;6;80;1.500000;299.250000;297.250000;89;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101090;mq;mq;-50;mq;298.250000;mq;305.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20210408000000;101550;170;6;150;6.500000;299.150000;294.850000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101480;mq;mq;-110;mq;298.350000;mq;302.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20210408000000;101250;190;6;130;6.000000;300.950000;295.850000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101160;mq;mq;-70;mq;298.650000;mq;304.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;5.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20210408000000;101510;-160;5;150;4.300000;297.950000;293.650000;77;20000;0;mq;mq;mq;1;3840;mq;mq;mq;101360;mq;mq;-10;mq;mq;mq;mq;mq;mq;mq;6.300000;6.800000;-10;mq;mq;mq;mq;0.000000;-0.100000;17.600000;17.600000;17.600000;mq;mq;mq;mq;1;mq;3840;mq;9;mq;mq;mq;mq;mq;mq;mq;
61996;20210408000000;102380;120;6;330;6.600000;290.550000;289.450000;93;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102030;mq;mq;-560;mq;289.450000;mq;293.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20210408000000;100040;130;8;300;15.500000;281.550000;280.150000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98290;mq;mq;-1330;mq;276.150000;mq;283.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;4.400000;10.600000;14.800000;14.800000;14.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20210408000000;101340;-150;6;310;14.400000;278.750000;274.850000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100970;mq;mq;2560;mq;mq;mq;mq;mq;mq;mq;mq;20.600000;-10;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20210408000000;101150;140;3;20;9.500000;279.650000;278.950000;95;19880;0;mq;mq;100;8;450;mq;mq;mq;101060;mq;mq;250;mq;mq;mq;mq;279.550000;mq;mq;13.300000;13.300000;-10;mq;mq;mq;mq;-0.100000;0.800000;0.800000;0.800000;0.800000;mq;mq;mq;mq;8;mq;420;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20210408000000;101380;110;3;40;5.900000;298.950000;295.650000;82;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101060;mq;mq;10;mq;297.950000;mq;303.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20210408000000;101420;40;3;50;5.100000;298.550000;294.250000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100900;mq;mq;-60;mq;297.950000;mq;304.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20210408000000;101410;130;1;50;1.900000;298.650000;295.350000;82;10120;mq;mq;mq;mq;mq;mq;mq;mq;mq;101320;mq;mq;10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20210408000000;101410;130;3;80;3.100000;299.350000;295.450000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100960;mq;mq;20;mq;298.650000;mq;304.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20210408000000;101160;260;1;0;0.000000;297.150000;296.650000;97;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101100;mq;mq;110;mq;297.150000;mq;301.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;27.300000;32.300000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20210408000000;101220;300;1;280;0.600000;297.350000;296.650000;96;60000;0;mq;mq;mq;3;450;mq;mq;mq;101130;mq;mq;100;299.350000;mq;299.350000;mq;297.450000;mq;mq;0.800000;1.600000;-10;mq;mq;mq;mq;0.000000;-0.100000;-0.100000;53.400000;142.300000;mq;mq;mq;mq;1;mq;360;3;mq;810;5;mq;4920;mq;mq;mq;
81408;20210408000000;101150;250;1;330;0.600000;297.850000;297.650000;99;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101070;mq;mq;60;mq;297.250000;mq;299.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;20.500000;43.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20210408000000;101190;300;1;0;0.000000;298.450000;297.050000;92;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99970;mq;mq;40;mq;297.050000;mq;303.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20210408030000;102500;-10;7;200;2.600000;276.250000;269.850000;63;40880;0;mq;mq;100;8;1750;mq;mq;mq;101910;mq;mq;510;mq;mq;mq;mq;274.450000;mq;mq;3.700000;3.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;8;mq;1800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20210408030000;102540;-60;8;360;2.500000;279.450000;270.050000;51;12000;1;0;mq;0;0;mq;30;20;10;102430;mq;mq;90;mq;mq;mq;mq;mq;mq;mq;3.700000;4.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20210408030000;102600;-20;8;160;1.800000;277.050000;275.550000;90;23380;0;mq;mq;100;8;1750;mq;mq;mq;101760;mq;mq;200;mq;mq;mq;mq;279.050000;mq;mq;2.000000;2.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;8;mq;1680;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20210408030000;102630;0;4;310;1.700000;275.150000;273.650000;90;19070;0;mq;mq;100;8;1750;mq;mq;mq;100720;mq;mq;330;mq;mq;mq;mq;276.950000;mq;mq;2.200000;2.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;1620;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20210408030000;102610;10;2;350;0.700000;274.150000;272.650000;90;20000;0;mq;mq;100;8;1750;mq;mq;mq;101410;mq;mq;530;mq;mq;mq;mq;273.550000;mq;mq;1.000000;1.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1860;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20210408030000;102620;-100;7;30;1.300000;274.550000;272.450000;86;35620;0;mq;mq;mq;1;1250;mq;mq;mq;101380;mq;mq;-20;mq;mq;mq;mq;270.550000;mq;mq;1.700000;2.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.600000;0.800000;mq;mq;mq;mq;1;mq;1020;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20210408030000;102580;-70;8;40;3.500000;279.150000;271.750000;59;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101860;mq;mq;20;mq;mq;mq;mq;mq;mq;mq;6.300000;6.600000;-10;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20210408030000;102600;-40;8;280;1.100000;274.850000;274.150000;95;5050;0;mq;mq;mq;5;1750;mq;mq;mq;102130;mq;mq;90;mq;mq;mq;mq;275.750000;mq;mq;1.200000;1.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;1560;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20210408030000;102590;-20;8;330;0.600000;277.450000;274.950000;84;20000;0;mq;mq;100;5;1250;mq;mq;mq;100780;mq;mq;210;mq;mq;mq;mq;280.450000;mq;mq;1.100000;1.800000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;1290;8;mq;1680;mq;mq;mq;mq;mq;mq;
07149;20210408030000;102630;20;1;110;1.200000;277.350000;272.350000;70;20000;2;2;2;90;7;1750;35;mq;mq;101500;mq;mq;360;mq;mq;mq;mq;mq;mq;mq;1.700000;2.200000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;6;1860;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20210408030000;102610;0;0;130;1.900000;276.350000;271.550000;71;20000;0;mq;mq;100;8;1750;mq;mq;mq;101130;mq;mq;440;mq;mq;mq;mq;274.950000;mq;mq;2.700000;2.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1980;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20210408030000;102670;30;2;230;1.700000;274.350000;268.650000;66;59830;0;mq;mq;100;8;1750;mq;mq;mq;98400;mq;mq;720;mq;mq;mq;mq;274.050000;mq;mq;2.300000;2.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1740;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20210408030000;102630;100;1;260;2.100000;275.950000;269.350000;62;60000;0;mq;mq;100;8;1750;mq;mq;mq;100740;mq;mq;880;mq;mq;mq;mq;274.550000;mq;mq;2.800000;3.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;2;mq;1560;8;mq;2220;mq;mq;mq;mq;mq;mq;
07207;20210408030000;102540;-120;7;40;4.400000;278.850000;276.350000;84;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102000;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;5.000000;5.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20210408030000;102570;-70;7;140;0.700000;272.450000;271.150000;91;19000;0;mq;mq;mq;0;mq;mq;mq;mq;102240;mq;mq;120;mq;mq;mq;mq;274.850000;mq;mq;1.300000;2.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20210408030000;102640;-10;4;260;0.500000;272.850000;269.850000;80;25380;0;mq;mq;75;6;1750;mq;mq;mq;101220;mq;mq;290;mq;mq;mq;mq;277.450000;mq;mq;1.000000;2.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;6;mq;1740;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20210408030000;102710;-30;6;110;1.700000;271.050000;267.350000;76;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100590;mq;mq;390;mq;mq;mq;mq;270.850000;mq;mq;2.100000;2.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20210408030000;102780;0;5;240;0.600000;269.650000;265.350000;72;42620;0;mq;mq;mq;0;mq;mq;mq;mq;99880;mq;mq;630;mq;mq;mq;mq;276.550000;mq;mq;1.000000;1.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20210408030000;102760;40;3;330;0.800000;271.350000;268.850000;83;35770;0;mq;mq;90;7;2250;mq;mq;mq;99310;mq;mq;880;mq;mq;mq;mq;270.950000;mq;mq;1.400000;1.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;7;mq;2160;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07314;20210408030000;102520;-100;7;80;4.900000;281.050000;271.750000;52;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;102230;mq;mq;120;mq;mq;mq;mq;mq;mq;mq;8.400000;8.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20210408030000;102620;-60;8;0;0.000000;271.250000;267.750000;77;40460;0;mq;mq;mq;0;mq;mq;mq;mq;101090;mq;mq;240;mq;mq;mq;mq;272.050000;mq;mq;0.700000;2.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20210408030000;102600;-60;7;50;3.000000;275.050000;264.650000;46;59970;0;mq;mq;mq;0;mq;mq;mq;mq;97620;mq;mq;320;mq;mq;mq;mq;273.150000;mq;mq;4.700000;5.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20210408030000;102790;-40;6;230;1.500000;269.950000;263.050000;59;26190;0;mq;mq;mq;0;mq;mq;mq;mq;98660;mq;mq;510;mq;mq;mq;mq;265.850000;mq;mq;4.300000;4.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20210408030000;mq;-50;6;220;1.200000;265.250000;261.450000;74;20000;0;mq;mq;mq;0;mq;mq;mq;mq;92680;92500;848;670;mq;mq;mq;mq;263.650000;mq;mq;1.800000;2.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20210408030000;102800;-30;8;140;3.400000;272.150000;266.750000;67;30000;2;0;0;0;0;mq;30;20;10;99760;mq;mq;680;mq;mq;mq;mq;mq;mq;mq;4.400000;4.900000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20210408030000;102430;-90;8;70;2.500000;276.950000;269.850000;60;50860;0;mq;mq;mq;0;mq;mq;mq;mq;101830;mq;mq;30;mq;mq;mq;mq;267.650000;mq;mq;3.600000;3.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20210408030000;102570;-70;6;80;0.900000;273.750000;264.750000;51;20000;0;mq;mq;100;8;4320;mq;mq;mq;99300;mq;mq;230;mq;mq;mq;mq;276.850000;mq;mq;1.700000;2.800000;-10;4;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;4320;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20210408030000;102650;-60;6;30;2.500000;272.950000;263.550000;49;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93970;mq;mq;590;mq;mq;mq;mq;269.550000;mq;mq;3.700000;4.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20210408030000;102660;-50;5;20;4.000000;275.350000;266.750000;53;19410;0;mq;mq;mq;mq;mq;mq;mq;mq;101720;mq;mq;800;mq;mq;mq;mq;274.750000;mq;mq;6.100000;6.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20210408030000;mq;10;8;40;2.100000;269.750000;259.750000;46;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;92170;mq;mq;1180;mq;267.150000;mq;280.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
