numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07299;20210506030000;101340;-170;8;150;2.600000;280.950000;275.650000;69;60000;0;mq;mq;100;8;1750;mq;mq;mq;98050;mq;mq;520;mq;mq;mq;mq;280.650000;mq;mq;2.900000;3.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;1.800000;mq;mq;mq;mq;5;mq;1680;7;mq;1980;7;mq;2340;mq;mq;mq;
07314;20210506030000;101030;-290;6;230;9.700000;286.550000;285.750000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100760;mq;mq;-500;mq;mq;mq;mq;mq;mq;mq;12.500000;14.200000;-10;mq;mq;mq;mq;0.800000;2.400000;2.600000;2.600000;2.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20210506030000;101070;-370;8;150;4.100000;281.250000;280.450000;95;10440;0;mq;mq;100;8;450;mq;mq;mq;99620;mq;mq;-340;mq;mq;mq;mq;283.650000;mq;mq;6.000000;6.300000;-10;2;0.000000;mq;mq;0.600000;0.800000;0.800000;0.800000;0.800000;mq;mq;mq;mq;8;mq;540;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20210506030000;101340;-170;8;50;1.300000;281.650000;277.250000;74;18670;0;mq;mq;100;1;1250;mq;mq;mq;97440;mq;mq;130;mq;mq;mq;mq;281.650000;mq;mq;1.700000;2.800000;-10;1;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;0.600000;mq;mq;mq;mq;1;mq;1410;4;mq;1800;7;mq;2100;mq;mq;mq;
07471;20210506030000;mq;-160;7;180;0.900000;275.950000;273.650000;85;20000;0;mq;mq;90;2;800;mq;mq;mq;91770;92500;769;280;mq;mq;mq;mq;276.250000;mq;mq;2.200000;2.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.800000;mq;mq;mq;mq;2;mq;990;6;mq;1800;7;mq;6120;mq;mq;mq;
07481;20210506030000;101470;-150;7;130;2.600000;280.350000;276.750000;78;50000;3;2;2;90;5;2900;30;27;11;98560;mq;mq;410;mq;mq;mq;mq;mq;mq;mq;4.000000;4.800000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;2.400000;mq;mq;mq;mq;5;3;2900;6;0;8000;mq;mq;mq;mq;mq;mq;
07510;20210506030000;101370;-200;6;240;4.000000;285.450000;284.050000;91;44560;0;mq;mq;100;8;800;mq;mq;mq;100790;mq;mq;-210;mq;mq;mq;mq;280.150000;mq;mq;5.400000;5.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;8;mq;900;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20210506030000;101470;-220;6;140;1.900000;281.650000;278.750000;82;20000;0;mq;mq;90;7;1250;mq;mq;mq;98330;mq;mq;100;mq;mq;mq;mq;283.650000;mq;mq;2.800000;3.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.400000;mq;mq;mq;mq;7;mq;1200;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20210506030000;101620;-140;6;0;0.000000;279.150000;274.450000;72;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93220;mq;mq;180;mq;mq;mq;mq;277.150000;mq;mq;1.100000;1.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20210506030000;101530;-100;7;360;0.700000;278.550000;277.350000;92;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100620;mq;mq;290;mq;mq;mq;mq;279.550000;mq;mq;1.000000;1.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20210506030000;mq;20;7;20;1.100000;274.450000;271.250000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91360;mq;mq;180;mq;274.350000;mq;288.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;3.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20210506030000;101470;-180;7;110;0.800000;281.650000;280.150000;90;60000;0;mq;mq;90;7;2520;mq;mq;mq;100750;mq;mq;-170;mq;mq;mq;mq;281.350000;mq;mq;1.200000;1.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;2520;7;mq;4380;mq;mq;mq;mq;mq;mq;
07621;20210506030000;101530;-190;6;200;1.800000;281.750000;279.750000;87;60000;0;mq;mq;75;6;2250;mq;mq;mq;97180;mq;mq;-150;mq;mq;mq;mq;280.150000;mq;mq;2.400000;3.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.800000;mq;mq;mq;mq;3;mq;2220;6;mq;4200;mq;mq;mq;mq;mq;mq;
07627;20210506030000;101570;-180;8;140;2.600000;281.450000;279.950000;90;20000;0;mq;mq;mq;0;mq;mq;mq;mq;96630;mq;mq;-100;mq;mq;mq;mq;279.550000;mq;mq;5.500000;5.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20210506030000;101520;-200;6;190;2.100000;283.050000;281.850000;92;42330;0;mq;mq;90;7;2580;mq;mq;mq;99710;mq;mq;0;mq;mq;mq;mq;280.750000;mq;mq;3.100000;3.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;7;mq;2580;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20210506030000;101520;-130;6;280;3.400000;285.050000;277.250000;59;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101420;mq;mq;180;mq;mq;mq;mq;282.250000;mq;mq;4.100000;4.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20210506030000;101510;-70;6;290;2.900000;284.250000;279.750000;74;60000;0;mq;mq;mq;2;4080;mq;mq;mq;101120;mq;mq;200;mq;mq;mq;mq;281.050000;mq;mq;4.100000;4.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.600000;mq;mq;mq;mq;2;mq;4080;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20210506030000;mq;mq;mq;310;12.200000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;15.000000;16.200000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20210506030000;101000;-50;8;330;3.200000;285.450000;275.850000;52;40000;3;0;0;50;0;8000;30;20;11;100690;mq;mq;-40;mq;mq;mq;mq;283.250000;mq;mq;4.600000;5.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;0;8000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20210506030000;101550;-140;6;200;3.400000;286.350000;282.950000;80;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101020;mq;mq;150;mq;mq;mq;mq;282.750000;mq;mq;5.000000;5.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20210506030000;101640;-50;8;50;2.900000;282.850000;280.950000;88;47440;0;mq;mq;mq;0;mq;mq;mq;mq;101530;mq;mq;180;mq;mq;mq;mq;283.550000;mq;mq;5.100000;5.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20210506030000;101290;70;3;290;1.800000;283.050000;279.350000;78;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101140;mq;mq;-30;mq;mq;mq;mq;279.950000;mq;mq;2.800000;3.000000;-10;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20210506030000;101090;60;3;mq;mq;300.850000;296.250000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101040;mq;mq;0;mq;297.650000;mq;302.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;4.000000;4.000000;39.700000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20210506030000;101560;20;6;180;3.900000;295.550000;290.050000;71;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101490;mq;mq;80;mq;293.550000;mq;300.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20210506030000;101200;100;3;100;4.500000;300.350000;297.450000;84;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101110;mq;mq;-30;mq;300.050000;mq;304.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20210506030000;101210;140;3;190;1.600000;297.150000;294.250000;84;60000;0;mq;mq;90;7;2580;mq;mq;mq;101060;mq;mq;-30;mq;mq;mq;mq;mq;mq;mq;2.600000;5.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;2580;7;mq;5820;mq;9;mq;mq;mq;mq;
61996;20210506030000;102320;100;8;330;7.900000;289.150000;285.350000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101970;mq;mq;-950;mq;284.650000;mq;289.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20210506030000;101010;30;8;180;5.000000;275.750000;275.750000;100;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99210;mq;mq;-800;mq;275.750000;mq;280.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20210506030000;100520;-110;6;140;5.700000;275.550000;273.250000;85;15000;2;mq;mq;100;8;450;35;61;60;100150;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7.700000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;8;6;450;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20210506030000;101360;-40;8;70;2.500000;276.450000;274.150000;85;55160;0;mq;mq;mq;4;4440;mq;mq;mq;101270;mq;mq;150;mq;mq;mq;mq;276.050000;mq;mq;3.100000;3.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;mq;4440;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20210506030000;101720;70;0;80;9.100000;299.450000;293.750000;71;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101400;mq;mq;-40;mq;298.450000;mq;304.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20210506030000;101810;60;0;60;7.100000;299.050000;294.750000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101290;mq;mq;-60;mq;296.850000;mq;303.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;3.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20210506030000;101740;40;0;90;3.100000;297.850000;294.350000;81;43180;mq;mq;mq;mq;mq;mq;mq;mq;mq;101650;mq;mq;-60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20210506030000;101710;50;0;100;8.300000;299.550000;295.150000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101260;mq;mq;-40;mq;298.750000;mq;302.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20210506030000;101680;60;1;90;4.700000;299.250000;294.250000;74;40250;0;mq;mq;mq;1;800;mq;mq;mq;101590;mq;mq;-20;mq;mq;mq;mq;mq;mq;mq;6.500000;9.900000;-10;mq;mq;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;1;mq;840;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20210506030000;101370;40;0;150;1.000000;298.150000;297.250000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101310;mq;mq;-60;mq;296.750000;mq;306.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20210506030000;101400;20;0;0;0.000000;296.650000;296.150000;97;23530;0;mq;mq;90;7;7260;mq;mq;mq;101310;mq;mq;-70;mq;mq;mq;mq;298.350000;mq;mq;0.000000;1.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;7260;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;20210506030000;101330;10;8;330;1.200000;297.150000;296.850000;98;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101250;mq;mq;-80;mq;297.050000;mq;301.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;4.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20210506030000;101470;140;0;50;1.800000;296.850000;296.050000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100240;mq;mq;-80;mq;296.050000;mq;305.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;25.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20210506030000;98020;-90;6;100;6.200000;252.650000;245.350000;48;30000;2;1;1;75;3;3500;30;25;16;97450;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3;3;2400;4;0;4800;mq;mq;mq;mq;mq;mq;
07005;20210506060000;100790;-120;6;160;1.900000;278.350000;276.650000;89;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;99910;mq;mq;-40;276.650000;mq;282.350000;mq;274.950000;mq;mq;2.900000;3.100000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.400000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20210506060000;100810;-100;6;140;1.400000;277.450000;276.550000;94;35550;0;mq;mq;mq;5;7140;mq;mq;mq;100230;mq;mq;150;276.350000;mq;283.850000;mq;274.050000;mq;mq;2.000000;2.100000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.800000;1.600000;mq;mq;mq;mq;5;mq;7140;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20210506060000;100590;-190;6;160;3.900000;280.450000;275.550000;71;12000;3;2;mq;100;8;1250;38;mq;mq;100480;mq;mq;-530;279.150000;mq;283.450000;mq;mq;mq;mq;5.800000;5.800000;-10;mq;mq;mq;mq;0.200000;0.600000;0.600000;0.600000;0.600000;mq;mq;mq;mq;8;6;1000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20210506060000;100680;-240;6;120;3.400000;279.150000;278.450000;95;13420;61;mq;mq;100;8;800;mq;mq;mq;99860;mq;mq;-490;278.150000;mq;283.250000;mq;279.750000;mq;mq;4.900000;4.900000;-10;1;0.000000;mq;mq;0.800000;2.000000;2.000000;2.000000;2.600000;mq;mq;mq;mq;4;mq;810;7;mq;1050;8;mq;1470;mq;8;mq;
07037;20210506060000;100810;-160;6;180;3.200000;278.350000;276.050000;85;14130;61;mq;mq;100;8;800;mq;mq;mq;98960;mq;mq;-230;275.250000;mq;282.550000;mq;277.650000;mq;mq;4.500000;4.700000;-10;mq;0.000000;mq;mq;0.200000;0.200000;0.200000;0.200000;4.800000;mq;mq;mq;mq;2;mq;840;8;mq;1050;mq;8;mq;mq;mq;mq;
07072;20210506060000;100970;-120;6;230;2.600000;280.150000;276.350000;77;20000;0;mq;mq;100;3;1250;mq;mq;mq;99810;mq;mq;70;277.950000;mq;282.750000;mq;277.050000;mq;mq;3.600000;3.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;5.800000;mq;mq;mq;mq;3;mq;1440;7;mq;1740;8;mq;2220;mq;mq;mq;
07110;20210506060000;100310;-270;6;240;2.400000;281.850000;281.050000;95;43160;0;mq;mq;100;8;250;mq;mq;mq;99130;mq;mq;-1190;280.150000;mq;282.950000;mq;279.150000;mq;mq;5.300000;6.300000;-10;2;0.000000;mq;mq;0.400000;6.700000;7.100000;7.500000;7.500000;mq;mq;mq;mq;7;mq;210;8;mq;330;mq;mq;mq;mq;mq;mq;
07117;20210506060000;100390;-280;6;80;3.600000;280.150000;279.550000;96;3000;61;6;2;100;8;800;37;22;60;99690;mq;mq;mq;280.050000;mq;282.950000;mq;mq;mq;mq;mq;7.200000;-10;mq;mq;mq;mq;mq;5.000000;mq;6.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20210506060000;100520;-320;8;130;2.900000;280.950000;280.550000;97;9480;0;mq;mq;100;8;150;mq;mq;mq;100070;mq;mq;-940;280.350000;mq;285.150000;mq;281.350000;mq;mq;5.000000;5.000000;-10;2;0.000000;mq;mq;-0.100000;-0.100000;0.600000;0.800000;0.800000;mq;mq;mq;mq;4;mq;120;8;mq;420;mq;mq;mq;mq;mq;mq;
07139;20210506060000;100720;-270;6;100;1.500000;279.850000;279.250000;96;7390;61;mq;mq;100;8;250;mq;mq;mq;98960;mq;mq;-570;279.250000;mq;284.150000;mq;282.850000;mq;mq;2.800000;3.100000;-10;1;mq;mq;mq;0.800000;1.400000;1.800000;1.800000;1.800000;mq;mq;mq;mq;7;mq;210;8;mq;420;mq;mq;mq;mq;mq;mq;
07149;20210506060000;100930;-160;8;190;1.800000;280.150000;279.050000;93;9630;61;6;6;100;7;800;mq;mq;mq;99830;mq;mq;-200;279.750000;mq;282.250000;mq;mq;mq;mq;3.200000;3.500000;-10;2;0.000000;mq;mq;0.600000;0.800000;0.800000;0.800000;2.600000;mq;mq;mq;mq;1;mq;630;7;mq;870;7;mq;1320;mq;8;mq;
07168;20210506060000;101040;-130;6;200;3.700000;280.950000;278.050000;82;20000;50;mq;mq;100;1;1250;mq;mq;mq;99610;mq;mq;-70;278.050000;mq;282.950000;mq;276.950000;mq;mq;5.800000;5.800000;-10;1;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;0.200000;mq;mq;mq;mq;1;mq;1470;5;mq;1800;6;mq;2160;mq;mq;mq;
07181;20210506060000;101120;-70;6;230;3.800000;279.750000;277.750000;87;20000;0;mq;mq;90;1;1250;mq;mq;mq;97000;mq;mq;140;278.350000;mq;280.350000;mq;275.350000;mq;mq;5.300000;5.400000;-10;mq;mq;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;1.200000;mq;mq;mq;mq;1;mq;1140;4;mq;1860;7;mq;3780;mq;mq;mq;
07190;20210506060000;101160;-100;6;190;3.600000;280.650000;277.750000;82;58610;0;mq;mq;100;1;1250;mq;mq;mq;99330;mq;mq;250;278.550000;mq;281.250000;mq;279.750000;mq;mq;6.100000;6.100000;-10;2;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;1.200000;2.000000;mq;mq;mq;mq;1;mq;1380;5;mq;1920;8;mq;2280;mq;mq;mq;
07207;20210506060000;100560;-150;6;250;11.500000;285.550000;285.050000;97;6000;2;2;mq;100;8;800;37;mq;mq;100050;mq;mq;-1030;281.850000;mq;285.650000;mq;mq;mq;mq;15.900000;16.600000;-10;mq;mq;mq;mq;0.600000;1.200000;4.600000;5.800000;5.800000;mq;mq;mq;mq;8;7;800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20210506060000;100630;-170;5;240;6.100000;285.750000;284.850000;94;31890;0;mq;mq;100;8;450;mq;mq;mq;100320;mq;mq;-930;281.750000;mq;285.850000;mq;281.950000;mq;mq;9.700000;11.200000;-10;2;0.000000;mq;mq;0.200000;1.600000;7.700000;9.300000;9.300000;mq;mq;mq;mq;7;mq;330;8;mq;480;mq;mq;mq;mq;mq;mq;
07240;20210506060000;100780;-350;6;130;3.700000;280.550000;280.250000;98;5400;63;mq;mq;100;8;150;mq;mq;mq;99420;mq;mq;-660;280.250000;mq;285.350000;mq;282.250000;mq;mq;6.100000;6.100000;-10;2;0.000000;mq;mq;3.100000;4.900000;6.100000;6.100000;6.100000;mq;mq;mq;mq;7;mq;120;8;mq;240;mq;8;mq;mq;mq;mq;
07255;20210506060000;101010;-290;8;150;3.800000;280.150000;279.550000;96;6430;61;mq;mq;mq;mq;mq;mq;mq;mq;99000;mq;mq;-420;280.050000;mq;285.650000;mq;280.050000;mq;mq;6.300000;6.300000;-10;mq;0.000000;mq;mq;1.000000;1.800000;1.800000;1.800000;1.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20210506060000;101230;-70;6;230;1.600000;280.850000;278.150000;83;11970;61;mq;mq;100;7;1250;mq;mq;mq;98570;mq;mq;-10;279.750000;mq;282.950000;mq;275.750000;mq;mq;2.100000;4.500000;-10;2;0.000000;mq;mq;0.400000;0.400000;0.400000;0.400000;0.400000;mq;mq;mq;mq;5;mq;1200;7;mq;1380;8;mq;1560;mq;8;mq;
07299;20210506060000;101190;-130;6;150;2.000000;282.050000;277.650000;74;40000;3;2;2;90;6;1750;35;27;mq;97920;mq;mq;170;280.150000;mq;282.950000;mq;280.650000;mq;mq;3.000000;3.000000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;-0.100000;0.200000;mq;mq;mq;mq;2;6;1600;5;6;1950;7;3;2300;mq;mq;mq;
07314;20210506060000;100930;-100;5;230;9.500000;286.750000;285.650000;93;8000;81;8;6;100;8;450;37;mq;mq;100660;mq;mq;-750;285.050000;mq;286.750000;mq;mq;mq;mq;14.000000;16.100000;-10;2;mq;mq;mq;-0.100000;1.400000;3.800000;4.000000;4.000000;mq;mq;mq;mq;8;7;300;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20210506060000;100820;-240;6;190;6.500000;283.650000;283.350000;98;8340;61;mq;mq;100;7;150;mq;mq;mq;99380;mq;mq;-740;281.150000;mq;285.150000;mq;283.650000;mq;mq;9.100000;10.600000;-10;2;0.000000;mq;mq;1.400000;2.000000;2.800000;2.800000;2.800000;mq;mq;mq;mq;6;mq;180;7;mq;420;7;mq;750;mq;8;mq;
07434;20210506060000;101130;-160;6;200;4.900000;281.150000;280.850000;98;8290;61;mq;mq;100;8;80;mq;mq;mq;96340;mq;mq;-420;279.850000;mq;284.550000;mq;280.650000;mq;mq;7.000000;8.000000;-10;2;0.000000;mq;mq;1.600000;9.100000;9.700000;9.700000;9.700000;mq;mq;mq;mq;8;mq;90;mq;8;mq;mq;mq;mq;mq;mq;mq;
07460;20210506060000;101130;-170;7;170;7.200000;284.050000;278.550000;69;50000;0;mq;mq;90;mq;1250;mq;mq;mq;97270;mq;mq;mq;281.250000;mq;287.050000;mq;277.150000;mq;mq;mq;10.300000;-10;0;0.000000;mq;mq;mq;0.000000;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20210506060000;mq;-80;7;140;2.700000;281.850000;277.850000;76;20000;0;mq;mq;100;8;800;mq;mq;mq;91690;92500;760;50;274.650000;mq;283.550000;mq;276.250000;mq;mq;4.900000;5.200000;-10;0;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;0.400000;mq;mq;mq;mq;8;mq;690;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20210506060000;101360;-80;6;170;4.200000;282.250000;277.050000;70;50000;60;6;2;100;1;1250;38;27;mq;98480;mq;mq;0;279.850000;mq;287.350000;mq;mq;mq;mq;6.900000;7.000000;-10;0;0.000000;0.000000;-60;-0.100000;-0.100000;-0.100000;-0.100000;0.600000;mq;mq;mq;mq;1;8;1400;3;6;2000;7;3;2400;mq;mq;mq;
07510;20210506060000;101300;-60;5;260;6.100000;287.350000;285.350000;88;34290;0;mq;mq;100;8;450;mq;mq;mq;100730;mq;mq;-440;283.750000;mq;287.350000;mq;280.150000;mq;mq;8.500000;9.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;360;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20210506060000;101410;-30;5;190;4.200000;284.550000;279.650000;72;20000;0;mq;mq;100;8;1250;mq;mq;mq;98300;mq;mq;-230;278.550000;mq;288.150000;mq;283.650000;mq;mq;8.500000;8.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1350;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20210506060000;101550;-40;6;100;1.600000;279.850000;275.750000;75;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93180;mq;mq;100;277.250000;mq;285.350000;mq;277.050000;mq;mq;2.900000;2.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20210506060000;101600;70;3;0;0.000000;279.550000;278.450000;93;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100690;mq;mq;280;277.550000;mq;289.550000;mq;279.150000;mq;mq;1.000000;1.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
