numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07630;20210705000000;101540;-60;6;110;1.700000;291.950000;288.850000;82;22060;0;mq;mq;mq;0;mq;mq;mq;mq;99790;mq;mq;150;mq;mq;mq;mq;292.150000;mq;mq;2.500000;2.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;19.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20210705000000;101450;-10;8;310;4.200000;294.550000;287.950000;66;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101360;mq;mq;90;mq;mq;mq;mq;291.950000;mq;mq;6.000000;8.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;23.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20210705000000;101390;20;3;320;4.700000;295.250000;290.850000;76;60000;0;mq;mq;mq;1;4080;mq;mq;mq;101020;mq;mq;140;mq;mq;mq;mq;293.050000;mq;mq;6.000000;8.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;10.300000;mq;mq;mq;mq;1;mq;4080;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20210705000000;mq;mq;mq;310;11.000000;mq;mq;mq;mq;2;0;mq;50;0;6000;30;20;11;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;13.500000;15.900000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;4;0;6000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20210705000000;101020;70;1;330;2.000000;293.850000;290.050000;79;40000;2;2;2;75;0;mq;30;20;11;100720;mq;mq;-230;mq;mq;mq;mq;292.550000;mq;mq;2.700000;3.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;1.400000;mq;mq;mq;mq;6;0;8000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20210705000000;101570;-40;8;230;2.200000;293.350000;286.550000;65;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101050;mq;mq;220;mq;mq;mq;mq;290.350000;mq;mq;3.500000;4.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20210705000000;101310;30;0;40;1.800000;294.250000;291.850000;86;18170;0;mq;mq;mq;0;mq;mq;mq;mq;101210;mq;mq;-40;mq;mq;mq;mq;294.750000;mq;mq;2.600000;3.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20210705000000;101080;-30;8;170;1.400000;293.850000;291.750000;88;24390;0;mq;mq;mq;0;mq;mq;mq;mq;100940;mq;mq;-230;mq;mq;mq;mq;291.150000;mq;mq;2.800000;4.000000;-10;mq;0.000000;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20210705000000;101590;140;6;mq;mq;296.450000;293.550000;84;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101540;mq;mq;-40;mq;292.650000;mq;302.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.600000;0.600000;0.600000;0.600000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20210705000000;102070;10;8;190;2.200000;290.550000;288.050000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102000;mq;mq;60;mq;289.050000;mq;297.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20210705000000;101770;100;6;130;10.000000;297.250000;292.150000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101680;mq;mq;-60;mq;296.550000;mq;300.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20210705000000;102120;-70;6;180;5.200000;294.350000;283.550000;50;59700;0;mq;mq;mq;0;mq;mq;mq;mq;101970;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;9.600000;9.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20210705000000;102270;110;5;280;8.500000;285.550000;280.450000;71;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101920;mq;mq;290;mq;282.250000;mq;287.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20210705000000;99580;160;1;290;14.300000;275.850000;270.350000;67;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;97800;mq;mq;1230;mq;275.050000;mq;281.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.200000;0.600000;0.600000;1.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20210705000000;99580;80;2;310;3.600000;278.050000;274.550000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99210;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;8.700000;-10;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20210705000000;101660;-90;7;330;2.000000;294.350000;291.350000;83;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101580;mq;mq;-50;mq;mq;mq;mq;mq;mq;mq;2.300000;2.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20210705000000;101000;90;3;80;11.000000;282.650000;282.150000;97;3510;10;mq;mq;100;8;150;mq;mq;mq;100920;mq;mq;-740;mq;mq;mq;mq;283.950000;mq;mq;16.500000;18.400000;-10;mq;mq;mq;mq;-0.100000;-0.100000;0.600000;9.500000;10.300000;mq;mq;mq;mq;8;mq;150;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20210705000000;101760;80;3;80;7.500000;299.850000;295.250000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101440;mq;mq;-70;mq;299.150000;mq;304.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20210705000000;101800;60;3;60;5.800000;300.550000;295.050000;72;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101290;mq;mq;-130;mq;299.850000;mq;305.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20210705000000;101790;110;3;90;1.900000;299.050000;295.350000;80;35170;mq;mq;mq;mq;mq;mq;mq;mq;mq;101700;mq;mq;-70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;1.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20210705000000;101770;80;3;100;6.000000;300.250000;294.750000;72;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101320;mq;mq;-40;mq;297.950000;mq;303.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20210705000000;101740;100;3;80;1.900000;298.550000;296.050000;86;mq;0;mq;mq;mq;0;mq;mq;mq;mq;101650;mq;mq;-30;303.950000;mq;303.950000;mq;mq;mq;mq;3.200000;4.600000;-10;mq;mq;mq;mq;0.000000;0.600000;0.800000;1.000000;2.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20210705000000;101560;190;1;130;0.700000;297.950000;296.750000;93;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101500;mq;mq;30;mq;296.150000;mq;303.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;1.800000;15.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20210705000000;101620;210;1;170;1.000000;297.950000;297.250000;96;3250;62;mq;mq;100;8;1750;mq;mq;mq;101530;mq;mq;50;304.650000;mq;304.650000;mq;300.450000;mq;mq;1.600000;3.100000;-10;mq;mq;mq;mq;1.200000;1.600000;2.200000;8.100000;12.500000;mq;mq;mq;mq;1;mq;1800;5;mq;2220;8;mq;3120;mq;8;mq;
81408;20210705000000;101570;250;1;0;0.000000;298.050000;297.350000;96;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101490;mq;mq;30;mq;295.150000;mq;304.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.200000;0.200000;0.200000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20210705000000;101610;300;3;60;2.800000;297.250000;295.650000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100380;mq;mq;-60;mq;295.450000;mq;305.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20210705000000;98930;130;3;180;14.400000;254.550000;253.650000;92;5000;39;3;3;10;0;8000;30;20;11;98360;mq;mq;mq;252.850000;mq;255.250000;mq;mq;mq;mq;33.400000;36.000000;-60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;0;4800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20210705030000;100850;-150;8;140;2.300000;287.750000;287.450000;98;12380;0;mq;mq;mq;mq;mq;mq;mq;mq;100000;mq;mq;-310;mq;mq;mq;mq;286.950000;mq;mq;3.900000;3.900000;-10;0;mq;mq;mq;0.000000;-0.100000;-0.100000;4.400000;14.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20210705030000;100920;-60;8;170;1.800000;287.650000;286.550000;93;12290;60;mq;mq;100;4;1250;mq;mq;mq;100360;mq;mq;-260;mq;mq;mq;mq;290.750000;mq;mq;2.900000;3.700000;-10;2;mq;mq;mq;0.200000;0.200000;0.200000;4.100000;19.100000;mq;mq;mq;mq;4;mq;1260;7;mq;1740;7;mq;2160;mq;8;mq;
07020;20210705030000;100700;-150;6;190;4.800000;286.950000;286.050000;94;10000;1;2;mq;100;8;1250;37;mq;mq;100590;mq;mq;-260;mq;mq;mq;mq;mq;mq;mq;6.300000;6.300000;-10;mq;mq;mq;mq;0.200000;0.200000;1.000000;1.000000;1.600000;mq;mq;mq;mq;8;7;1000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20210705030000;100790;-160;7;220;2.300000;287.350000;286.750000;96;16450;0;mq;mq;100;8;1750;mq;mq;mq;100000;mq;mq;-370;mq;mq;mq;mq;290.750000;mq;mq;3.200000;3.200000;-10;1;0.000000;mq;mq;-0.100000;1.200000;1.400000;1.400000;2.200000;mq;mq;mq;mq;8;mq;1920;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20210705030000;100890;-120;8;180;2.400000;286.750000;286.150000;96;9560;61;mq;mq;100;8;1750;mq;mq;mq;99090;mq;mq;-300;mq;mq;mq;mq;290.650000;mq;mq;3.700000;3.700000;-10;mq;0.000000;mq;mq;0.400000;0.400000;2.000000;3.200000;29.600000;mq;mq;mq;mq;1;mq;1800;4;mq;2580;8;mq;4440;mq;8;mq;
07072;20210705030000;101050;-100;7;120;1.800000;288.250000;287.650000;96;17910;61;mq;mq;100;8;1250;mq;mq;mq;99930;mq;mq;-170;mq;mq;mq;mq;289.150000;mq;mq;2.400000;3.600000;-10;mq;mq;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;3.600000;mq;mq;mq;mq;8;mq;1200;mq;8;mq;mq;mq;mq;mq;mq;mq;
07110;20210705030000;100900;-20;5;280;2.500000;286.450000;285.850000;96;19280;0;mq;mq;90;7;150;mq;mq;mq;99740;mq;mq;-30;mq;mq;mq;mq;286.750000;mq;mq;4.100000;6.900000;-10;2;0.000000;mq;mq;0.400000;2.000000;5.800000;6.000000;9.400000;mq;mq;mq;mq;5;mq;150;6;mq;1080;7;mq;1470;mq;mq;mq;
07117;20210705030000;100830;-50;5;220;3.800000;285.850000;285.050000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100140;mq;mq;-120;mq;mq;mq;mq;mq;mq;mq;5.300000;5.700000;-10;mq;mq;mq;mq;0.000000;0.000000;3.600000;3.600000;5.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20210705030000;100810;-90;6;330;2.600000;287.850000;287.350000;97;36060;0;mq;mq;100;8;150;mq;mq;mq;100370;mq;mq;-350;mq;mq;mq;mq;289.450000;mq;mq;4.100000;4.700000;-10;1;0.000000;mq;mq;-0.100000;7.700000;12.700000;13.500000;19.700000;mq;mq;mq;mq;1;mq;120;6;mq;660;8;mq;930;mq;mq;mq;
07139;20210705030000;100780;-260;6;130;0.600000;287.550000;287.050000;97;10570;61;mq;mq;100;8;150;mq;mq;mq;99070;mq;mq;-470;mq;mq;mq;mq;291.250000;mq;mq;1.900000;4.200000;-10;1;mq;mq;mq;0.200000;4.400000;5.000000;5.000000;10.400000;mq;mq;mq;mq;7;mq;150;8;mq;300;mq;mq;mq;mq;mq;mq;
07149;20210705030000;101000;-140;8;180;2.100000;288.150000;287.050000;93;2750;61;6;2;100;8;450;38;mq;mq;99940;mq;mq;-210;mq;mq;mq;mq;mq;mq;mq;3.600000;3.900000;-10;1;0.000000;0.000000;-30;1.200000;1.200000;1.200000;2.800000;15.600000;mq;mq;mq;mq;5;8;360;7;6;600;mq;mq;mq;mq;mq;mq;
07168;20210705030000;101110;-120;8;160;1.700000;289.250000;287.650000;90;20000;0;mq;mq;100;7;1250;mq;mq;mq;99720;mq;mq;-170;mq;mq;mq;mq;289.150000;mq;mq;3.500000;3.700000;-10;1;mq;mq;mq;-0.100000;-0.100000;-0.100000;0.400000;0.400000;mq;mq;mq;mq;7;mq;1470;7;mq;1800;8;mq;2220;mq;mq;mq;
07181;20210705030000;101210;-60;8;200;4.300000;287.650000;287.050000;96;33070;0;mq;mq;100;8;2880;mq;mq;mq;97210;mq;mq;-110;mq;mq;mq;mq;288.250000;mq;mq;6.300000;7.200000;-10;mq;mq;mq;mq;0.000000;0.000000;1.000000;7.600000;11.000000;mq;mq;mq;mq;5;mq;2880;8;mq;3960;mq;mq;mq;mq;mq;mq;
07190;20210705030000;101260;-30;7;180;1.600000;288.950000;287.950000;94;17610;0;mq;mq;mq;1;1250;mq;mq;mq;99480;mq;mq;-100;mq;mq;mq;mq;288.450000;mq;mq;2.800000;6.100000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.200000;3.400000;4.200000;mq;mq;mq;mq;1;mq;1380;4;mq;4680;5;mq;5520;mq;mq;mq;
07207;20210705030000;101010;180;1;280;5.600000;288.950000;288.150000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100500;mq;mq;-150;mq;mq;mq;mq;mq;mq;mq;9.200000;9.200000;-10;mq;mq;mq;mq;0.200000;0.200000;2.700000;7.100000;7.700000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20210705030000;100790;-60;7;240;5.200000;290.750000;290.150000;96;11200;0;mq;mq;100;8;150;mq;mq;mq;100490;mq;mq;-460;mq;mq;mq;mq;288.850000;mq;mq;9.100000;9.800000;-10;2;0.000000;mq;mq;0.200000;1.200000;7.900000;10.700000;13.500000;mq;mq;mq;mq;8;mq;150;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20210705030000;100860;-250;6;210;5.400000;289.750000;289.250000;97;41320;0;mq;mq;100;8;250;mq;mq;mq;99550;mq;mq;-440;mq;mq;mq;mq;291.150000;mq;mq;9.100000;10.100000;-10;2;0.000000;mq;mq;0.400000;6.700000;8.700000;8.700000;10.300000;mq;mq;mq;mq;8;mq;210;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20210705030000;101120;-210;7;180;3.900000;288.650000;288.350000;98;10150;61;mq;mq;100;8;150;mq;mq;mq;99170;mq;mq;-270;mq;mq;mq;mq;288.550000;mq;mq;6.300000;6.300000;-10;mq;0.000000;mq;mq;1.200000;1.400000;1.400000;4.700000;4.900000;mq;mq;mq;mq;5;mq;150;7;mq;270;8;mq;420;mq;mq;mq;
07280;20210705030000;101260;-130;8;200;1.300000;289.250000;288.150000;93;60000;0;mq;mq;100;6;1250;mq;mq;mq;98690;mq;mq;-80;mq;mq;mq;mq;289.250000;mq;mq;2.200000;3.300000;-10;1;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;0.200000;0.200000;mq;mq;mq;mq;6;mq;1320;8;mq;1620;mq;mq;mq;mq;mq;mq;
07299;20210705030000;101350;-70;8;110;1.900000;289.450000;288.650000;95;19700;0;mq;mq;100;1;1250;mq;mq;mq;98170;mq;mq;-40;mq;mq;mq;mq;289.150000;mq;mq;2.400000;3.200000;-10;1;0.000000;mq;mq;0.000000;0.200000;0.200000;0.400000;3.800000;mq;mq;mq;mq;1;mq;1410;8;mq;2880;mq;mq;mq;mq;mq;mq;
07314;20210705030000;101050;-110;5;260;13.800000;291.950000;289.150000;84;10000;2;2;mq;100;8;800;38;mq;mq;100780;mq;mq;-340;mq;mq;mq;mq;mq;mq;mq;19.300000;21.200000;-10;2;mq;mq;mq;0.000000;0.000000;0.600000;1.400000;3.200000;mq;mq;mq;mq;8;6;600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20210705030000;101050;-170;6;200;6.400000;290.050000;288.950000;93;53170;0;mq;mq;100;6;450;mq;mq;mq;99640;mq;mq;-390;mq;mq;mq;mq;290.750000;mq;mq;10.100000;12.900000;-10;1;0.000000;mq;mq;-0.100000;0.200000;0.400000;1.200000;4.900000;mq;mq;mq;mq;2;mq;360;6;mq;900;8;mq;2040;mq;mq;mq;
07434;20210705030000;101280;-130;8;200;4.500000;288.850000;287.550000;92;36240;0;mq;mq;100;8;1250;mq;mq;mq;96620;mq;mq;-130;mq;mq;mq;mq;288.750000;mq;mq;6.100000;7.100000;-10;1;0.000000;mq;mq;0.000000;-0.100000;0.200000;2.000000;8.300000;mq;mq;mq;mq;2;mq;1170;8;mq;1500;mq;mq;mq;mq;mq;mq;
07460;20210705030000;101270;-130;6;210;4.800000;291.950000;286.150000;69;59970;0;mq;mq;75;5;1250;mq;mq;mq;97520;mq;mq;-20;mq;mq;mq;mq;290.850000;mq;mq;6.700000;6.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;5.000000;mq;mq;mq;mq;2;mq;1110;5;mq;1290;6;mq;1560;mq;mq;mq;
07471;20210705030000;mq;-90;8;0;0.000000;285.350000;283.750000;90;20000;0;mq;mq;mq;5;1250;mq;mq;mq;92010;92500;788;50;mq;mq;mq;mq;285.150000;mq;mq;1.100000;2.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;6.300000;mq;mq;mq;mq;5;mq;1050;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20210705030000;101400;-60;7;170;1.500000;291.150000;288.050000;82;40000;3;2;2;90;7;2250;35;mq;mq;98610;mq;mq;60;mq;mq;mq;mq;mq;mq;mq;2.600000;2.600000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;9.200000;mq;mq;mq;mq;7;6;2000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20210705030000;101390;-70;8;230;3.000000;292.150000;288.850000;81;57190;0;mq;mq;100;8;1250;mq;mq;mq;100830;mq;mq;-120;mq;mq;mq;mq;290.050000;mq;mq;4.000000;4.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;5.400000;mq;mq;mq;mq;8;mq;1440;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20210705030000;101450;-110;8;140;2.200000;289.550000;288.250000;92;20000;0;mq;mq;100;7;1250;mq;mq;mq;98400;mq;mq;40;mq;mq;mq;mq;291.750000;mq;mq;2.800000;3.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.200000;mq;mq;mq;mq;7;mq;1350;8;mq;1980;mq;mq;mq;mq;mq;mq;
07558;20210705030000;101540;-80;6;340;1.500000;286.350000;284.950000;91;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93370;mq;mq;110;mq;mq;mq;mq;287.550000;mq;mq;2.000000;2.000000;-10;mq;0.000000;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20210705030000;101460;-30;8;0;0.000000;289.050000;287.950000;93;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100580;mq;mq;210;mq;mq;mq;mq;290.950000;mq;mq;1.200000;1.800000;-10;mq;mq;mq;mq;0.000000;0.200000;0.200000;1.200000;4.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20210705030000;mq;70;1;10;3.300000;283.850000;282.150000;89;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91630;mq;mq;150;mq;283.250000;mq;295.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;3.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20210705030000;101460;-40;6;110;0.700000;289.050000;288.050000;94;19130;0;mq;mq;100;8;2250;mq;mq;mq;100760;mq;mq;-70;mq;mq;mq;mq;289.550000;mq;mq;1.200000;1.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;8;mq;2400;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20210705030000;101530;-10;6;170;2.600000;288.750000;287.150000;90;32860;0;mq;mq;mq;0;mq;mq;mq;mq;97300;mq;mq;0;mq;mq;mq;mq;288.050000;mq;mq;3.700000;4.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20210705030000;101610;-20;5;0;0.000000;286.150000;285.550000;96;20000;0;mq;mq;mq;0;mq;mq;mq;mq;96750;mq;mq;130;mq;mq;mq;mq;288.450000;mq;mq;0.000000;1.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;6.900000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20210705030000;101470;-80;6;170;0.900000;290.650000;288.850000;89;22990;0;mq;mq;mq;0;mq;mq;mq;mq;99710;mq;mq;70;mq;mq;mq;mq;291.050000;mq;mq;1.300000;1.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;10.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20210705030000;101400;-50;7;270;1.500000;292.150000;288.050000;77;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101310;mq;mq;200;mq;mq;mq;mq;290.050000;mq;mq;2.100000;3.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;23.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20210705030000;101330;-60;7;350;3.500000;294.150000;288.650000;71;60000;0;mq;mq;mq;2;4140;mq;mq;mq;100960;mq;mq;200;mq;mq;mq;mq;290.450000;mq;mq;4.500000;5.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;10.300000;mq;mq;mq;mq;2;mq;4140;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20210705030000;mq;mq;mq;310;8.200000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;10.600000;12.000000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20210705030000;101040;20;0;310;3.400000;293.250000;287.150000;68;40000;1;0;0;40;0;mq;30;20;11;100740;mq;mq;-140;mq;mq;mq;mq;291.450000;mq;mq;4.500000;4.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.400000;mq;mq;mq;mq;3;0;8000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20210705030000;101450;-120;6;250;1.700000;290.050000;285.750000;76;60000;0;mq;mq;mq;0;mq;mq;mq;mq;100930;mq;mq;240;mq;mq;mq;mq;288.250000;mq;mq;2.300000;3.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20210705030000;101330;10;2;50;2.600000;292.050000;289.450000;85;30310;0;mq;mq;mq;0;mq;mq;mq;mq;101220;mq;mq;50;mq;mq;mq;mq;292.250000;mq;mq;3.500000;4.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20210705030000;101060;-20;8;140;2.200000;292.050000;290.050000;88;35090;0;mq;mq;mq;0;mq;mq;mq;mq;100920;mq;mq;-210;mq;mq;mq;mq;289.950000;mq;mq;3.700000;4.500000;-10;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20210705030000;101650;60;3;mq;mq;297.250000;293.350000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101600;mq;mq;-30;mq;294.450000;mq;302.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.600000;0.600000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
