date,t_mean_mean,t_min_mean,t_max_mean,u_mean_mean,pres_mean_mean,etat_sol_max_mean,rr3_sum_mean,t_mean_std,t_min_std,t_max_std,u_mean_std,pres_mean_std,etat_sol_max_std,rr3_sum_std
2020-04-05,13.056690203741569,6.024348649469142,20.321144913767323,54.21995238095238,99594.66876190476,0.21428571428571427,0.12142857142857144,1.663041408947489,3.1906305606938115,2.1846363748689903,9.685339025891535,2368.1922035469347,0.47037682277159115,0.7572529668143461
2020-04-06,12.930499727551094,8.20053912565962,17.783049675672085,61.72292857142857,100012.8532857143,0.6190476190476191,0.6,1.3295523038784394,2.7244615297983583,2.817823164926556,16.091527644123875,2400.1469049510533,0.6608339503023748,1.6258581223914779
2020-04-07,13.720975918027285,8.191015316135816,19.816383009005417,64.75566666666666,100466.87114285716,0.5,0.18095238095238098,1.8104513050448663,3.0356698039297205,2.922551807086179,15.973740681180269,2457.269978537899,0.5521576303742327,0.34516740034725973
2020-04-08,14.570975918027283,8.66958674470724,21.0020972947197,60.431261904761904,100266.57352380954,0.23809523809523808,0.0023809523809523803,1.8395015927461256,2.7890851549985856,2.916619127553721,14.230955457115865,2424.2476021750103,0.4310805374090423,0.10704021409366289
2020-04-09,15.101928298979667,8.105301030421524,22.135430628053037,57.90447619047619,100089.22233333334,0.19047619047619047,0.004761904761904762,1.7174757885827243,2.6047502401018,2.7011606512563513,12.807796694121745,2433.663841127628,0.39743661793163754,0.030860669992418377
2020-04-10,15.70669020374157,9.079110554231047,22.599716342338752,54.431261904761904,100045.20447619048,0.21428571428571427,0.18333333333333332,1.8206119079219985,2.5336816099927595,2.770408341378146,12.393440753488141,2436.348567229552,0.4703768227715911,1.1881357947081077
2020-04-11,15.387642584693952,8.94815817327867,22.290192532814938,58.493761904761904,100049.84733333334,0.2619047619047619,0.4809523809523809,1.7277067548081533,2.200450178634405,2.6529802518000327,14.045321467045877,2434.7680206012533,0.4967957724145469,2.426202301423609
2020-04-12,14.594785441836807,9.024348649469141,20.540192532814938,63.83092857142857,99598.30397619048,0.6190476190476191,0.45000000000000007,1.9008897091373333,2.4816851016899633,2.942098865866593,14.246095518820548,2397.4474355000757,0.7635725068956292,1.2018786108097403
2020-04-13,13.209071156122523,8.81720579232629,17.633049675672083,65.80030952380952,99382.46638095238,0.7380952380952381,1.0261904761904763,2.071367541314755,2.546833147577431,3.0732387335700824,12.760138928993843,2504.546728458276,0.6270147549329286,3.740944156539377
2020-04-14,11.340023537074902,6.476729601850099,16.58304967567209,58.306690476190475,99785.79545238095,0.5952380952380952,0.10238095238095238,3.2722299272026376,3.1397707372925376,4.232846675898924,11.001897010456313,2595.803525454393,0.664776647234602,0.348157586437798
2020-04-15,12.81859496564633,5.993396268516765,19.890192532814943,55.07921428571429,99732.156,0.30952380952380953,0.0,2.2788894788894534,3.5552027377322895,2.6598793640789156,10.733286454935103,2458.6189996147323,0.5174088932690605,0.0382546027838003
2020-04-16,15.109071156122521,9.526729601850102,20.92828777091018,61.306261904761904,99568.92471428572,0.2619047619047619,-0.0071428571428571435,1.610524430740945,3.0327941218197108,2.393321736177021,11.097064621890592,2384.0595826528333,0.49679577241454687,0.05128997973197028
2020-04-17,15.280499727551094,10.75053912565962,20.40685919948161,70.14852380952381,99387.82352380952,0.8809523809523809,2.5619047619047617,1.716352032371815,2.2111680778306786,2.775490573639071,13.038634572830453,2384.7605554891948,0.7715167498104596,4.542587227826869
2020-04-18,15.230499727551095,11.391015316135817,19.797335389957798,77.38109523809524,99523.95023809525,0.9761904761904762,1.8119047619047621,1.591161066457492,1.7303744168413315,2.456671585248093,9.738646667660644,2414.975613631012,0.5625766175720354,4.384073302582405
2020-04-19,13.949547346598711,11.21958674470724,16.971144913767322,84.19614285714286,99286.24614285714,1.3095238095238095,3.8095238095238093,1.744748690444191,2.3709540909592244,2.654831116031207,8.306741046184257,2480.394437631769,0.6803189796363367,5.506307227162964
2020-04-20,14.387642584693952,11.87434864946915,17.333049675672086,79.61664285714285,98854.8430952381,1.3571428571428572,5.271428571428571,1.7702540328196972,1.9094446390855746,2.8893813190465774,16.507381743937156,2456.6460354924493,0.8502920178852926,9.202472777817974
2020-04-21,14.130499727551094,11.624348649469152,16.98543062805304,74.964,98830.889,1.3333333333333333,7.335714285714286,1.3451059432528245,1.6948375967805056,2.4748457114533284,19.603007460902404,2454.1305745160917,1.0040568117894588,16.166901168120965
2020-04-22,14.561452108503474,10.924348649469147,18.625906818529224,71.78330952380952,99337.73423809523,0.8571428571428571,3.107142857142857,1.70756838743848,1.9645837034770652,3.646876923314442,19.901292436873437,2432.188172888115,0.9258200997725516,8.721948564373783
2020-04-23,15.197166394217762,10.260062935183434,20.599716342338755,70.98016666666666,99690.68492857143,0.5476190476190477,0.1523809523809524,1.7173594854033005,2.735486033678609,3.274044276895611,16.361573560076323,2416.646158292294,0.5927357389374333,0.5886064962546856
2020-04-24,15.404309251360617,10.014824839945337,20.883049675672083,72.08602380952381,99416.24614285714,0.6666666666666666,0.8904761904761904,1.6085096083760442,2.056871775544562,3.146035396648819,12.840176053971389,2427.987781419506,0.6115420998078532,4.813994311497116
2020-04-25,14.911452108503475,10.867205792326288,19.849716342338752,73.3645238095238,99057.3685952381,0.6190476190476191,0.5952380952380952,1.9853468685010691,2.0751895882062428,2.9131373272216163,12.883741195101136,2458.7143992897522,0.5823577373595078,1.2346525888276114
2020-04-26,14.561452108503474,10.0767296018501,19.675906818529228,73.70209523809524,98998.09138095238,0.5952380952380952,0.7261904761904762,1.7665412099806046,2.762649576542715,2.1684443207036286,11.211054006734962,2433.544688171937,0.5436786985838643,3.665931454112112
